timestamp,XMEAS_1,XMEAS_2,XMEAS_3,XMEAS_4,XMEAS_5,XMEAS_6,XMEAS_7,XMEAS_8,XMEAS_9,XMEAS_10,XMEAS_11,XMEAS_12,XMEAS_13,XMEAS_14,XMEAS_15,XMEAS_16,XMEAS_17,XMEAS_18,XMEAS_19,XMEAS_20,XMEAS_21,XMEAS_22,XMEAS_23,XMEAS_24,XMEAS_25,XMEAS_26,XMEAS_27,XMEAS_28,XMEAS_29,XMEAS_30,XMEAS_31,XMEAS_32,XMEAS_33,XMEAS_34,XMEAS_35,XMEAS_36,XMEAS_37,XMEAS_38,XMEAS_39,XMEAS_40,XMEAS_41,XMV_1,XMV_2,XMV_3,XMV_4,XMV_5,XMV_6,XMV_7,XMV_8,XMV_9,XMV_10,XMV_11,XMEAS_1_dev,XMEAS_4_dev,XMEAS_7_dev,XMEAS_8_dev,XMEAS_10_dev,XMEAS_12_dev,XMEAS_13_dev,XMEAS_15_dev,XMEAS_17_dev,XMEAS_19_dev,XMEAS_20_dev,XMEAS_23_dev,XMEAS_24_dev,XMEAS_25_dev,XMEAS_27_dev,XMEAS_29_dev,XMEAS_30_dev,XMEAS_32_dev,XMEAS_33_dev,XMEAS_37_dev,XMEAS_38_dev,XMEAS_39_dev,XMV_1_dev,XMV_3_dev,XMV_4_dev,XMV_5_dev,XMV_7_dev,XMV_8_dev,XMV_9_dev,XMV_10_dev,XMV_11_dev,time_hours
2020-01-01 04:12:00,0.19767,3627.9,4494.1,9.3787,26.748,42.257,2714.6,74.359,120.44,0.31741,80.088,49.234,2643.8,25.261,49.851,3109.6,22.582,65.727,234.47,342.49,94.619,77.616,32.004,8.9765,26.592,6.6628,18.312,1.6016,33.127,13.959,23.958,1.2598,18.256,2.2274,4.8997,2.25,0.020935,0.83282,0.09077,54.421,44.043,62.897,54.355,19.47,61.005,22.629,38.645,35.845,46.189,47.88,41.889,18.937,-0.046798599999999996,0.026106999999999658,8.576000000000022,-0.6970900000000029,-0.021780399999999978,-0.7578800000000001,9.090000000000146,-0.1672100000000043,-0.3112199999999987,4.52879999999999,1.1841000000000008,-0.21634000000000242,0.07726199999999928,0.11880000000000024,-0.4219799999999978,0.16744000000000625,0.13626000000000005,0.016461999999999977,-0.34794000000000125,0.002457929999999997,-0.0031354999999999578,-0.0065069499999999975,-0.12771000000000043,-4.559010000000001,-0.2730099999999993,0.4616199999999999,-2.2312300000000036,-0.38716999999999757,0.5782300000000049,0.8003800000000041,0.6965199999999996,4.2
2020-01-01 04:15:00,0.19576,3621.7,4534.3,9.4285,26.893,42.44,2713.9,73.947,120.41,0.32164,79.999,51.233,2642.4,24.072,49.987,3109.6,22.908,65.741,233.54,341.94,94.617,77.18,32.004,8.9765,26.592,6.6628,18.312,1.6016,33.127,13.959,23.958,1.2598,18.256,2.2274,4.8997,2.25,0.010425,0.83573,0.089234,53.542,44.042,63.003,53.875,19.657,61.227,22.706,38.129,41.728,46.503,47.848,40.916,18.189,-0.04870860000000002,0.07590699999999906,7.876000000000204,-1.1090899999999948,-0.01755040000000002,1.2411199999999951,7.690000000000055,-0.031210000000001514,0.014780000000001792,3.598799999999983,0.6340999999999894,-0.21634000000000242,0.07726199999999928,0.11880000000000024,-0.4219799999999978,0.16744000000000625,0.13626000000000005,0.016461999999999977,-0.34794000000000125,-0.008052070000000001,-0.0002254999999999896,-0.008042950000000007,-0.021709999999998786,-4.3720099999999995,-0.05101000000000511,0.5386199999999981,3.651769999999999,-0.07316999999999751,0.5462300000000013,-0.172620000000002,-0.051480000000001525,4.25
2020-01-01 04:18:00,0.25755,3721.5,4562.4,9.3853,26.734,42.646,2714.4,75.391,120.43,0.35687,80.037,49.646,2642.5,23.865,49.462,3111.7,21.64,65.738,233.11,342.13,94.492,77.551,32.139,9.0319,26.488,6.8494,18.286,1.6367,33.076,13.791,23.975,1.4019,18.709,2.2594,4.7369,2.2389,0.010425,0.83573,0.089234,53.542,44.042,63.737,54.525,25.064,59.485,22.404,41.991,37.057,45.288,47.866,41.5,21.173,0.013081399999999993,0.032707000000000264,8.376000000000204,0.3349100000000078,0.017679600000000018,-0.3458800000000011,7.789999999999964,-0.5562100000000001,-1.253219999999999,3.1688000000000045,0.8240999999999872,-0.0813399999999973,0.13266199999999984,0.014800000000001035,-0.4479799999999976,0.11644000000000432,-0.03173999999999921,0.15856199999999987,0.10505999999999815,-0.008052070000000001,-0.0002254999999999896,-0.008042950000000007,0.712290000000003,1.0349900000000005,-1.7930100000000024,0.2366199999999985,-1.0192300000000003,-1.288170000000001,0.564230000000002,0.4113800000000012,2.9325199999999967,4.3
2020-01-01 04:21:00,0.25422,3710.4,4563.8,9.3221,27.065,42.168,2712.5,75.209,120.42,0.35944,79.971,47.756,2641.4,23.317,48.667,3111.0,22.299,65.728,234.03,341.96,94.34,77.457,32.139,9.0319,26.488,6.8494,18.286,1.6367,33.076,13.791,23.975,1.4019,18.709,2.2594,4.7369,2.2389,0.010425,0.83573,0.089234,53.542,44.042,63.927,54.508,25.391,60.955,22.135,41.677,31.495,43.449,47.762,41.404,19.619,0.009751399999999993,-0.03049299999999988,6.476000000000113,0.15291000000000565,0.02024959999999998,-2.2358800000000016,6.690000000000055,-1.3512100000000018,-0.59422,4.088799999999992,0.6540999999999713,-0.0813399999999973,0.13266199999999984,0.014800000000001035,-0.4479799999999976,0.11644000000000432,-0.03173999999999921,0.15856199999999987,0.10505999999999815,-0.008052070000000001,-0.0002254999999999896,-0.008042950000000007,0.9022900000000007,1.3619899999999987,-0.32301000000000357,-0.03237999999999985,-6.5812300000000015,-3.1271699999999996,0.4602300000000028,0.31538000000000466,1.3785199999999982,4.35
2020-01-01 04:24:00,0.24288,3712.1,4585.7,9.3905,26.8,42.563,2710.9,74.68,120.41,0.33753,79.836,49.331,2639.4,25.99,50.121,3108.3,22.694,65.706,232.59,341.92,94.45,76.919,32.158,8.8767,26.843,7.086,18.536,1.6917,32.966,13.819,24.397,1.2024,18.368,2.2723,4.8828,2.4196,0.010425,0.83573,0.089234,53.542,44.042,62.381,54.391,24.189,63.869,22.225,39.94,36.131,46.815,47.871,41.436,18.732,-0.0015885999999999956,0.0379069999999988,4.876000000000204,-0.3760899999999907,-0.0016604000000000063,-0.6608799999999988,4.690000000000055,0.10278999999999883,-0.1992200000000004,2.6487999999999943,0.6141000000000076,-0.06233999999999895,-0.022538000000000835,0.36980000000000146,-0.1979799999999976,0.006440000000004886,-0.0037399999999987443,-0.04093800000000014,-0.23594000000000293,-0.008052070000000001,-0.0002254999999999896,-0.008042950000000007,-0.6437099999999987,0.15999000000000052,2.590989999999998,0.057620000000000005,-1.9452300000000022,0.2388300000000001,0.5692300000000046,0.34738000000000113,0.49151999999999774,4.4
2020-01-01 04:27:00,0.24292,3639.8,4514.1,9.3734,26.371,42.681,2711.8,75.004,120.41,0.33685,79.87,49.609,2640.7,26.623,51.79,3109.1,23.302,65.671,232.33,341.58,94.527,77.319,32.158,8.8767,26.843,7.086,18.536,1.6917,32.966,13.819,24.397,1.2024,18.368,2.2723,4.8828,2.4196,0.010425,0.83573,0.089234,53.542,44.042,63.624,55.247,24.186,61.355,22.196,40.023,36.95,50.677,47.877,40.988,17.27,-0.001548600000000011,0.020806999999999576,5.776000000000295,-0.05208999999999264,-0.0023404000000000202,-0.3828800000000001,5.989999999999782,1.7717899999999958,0.40878000000000014,2.3888000000000034,0.2740999999999758,-0.06233999999999895,-0.022538000000000835,0.36980000000000146,-0.1979799999999976,0.006440000000004886,-0.0037399999999987443,-0.04093800000000014,-0.23594000000000293,-0.008052070000000001,-0.0002254999999999896,-0.008042950000000007,0.5992900000000034,0.1569900000000004,0.076989999999995,0.02862000000000009,-1.1262299999999996,4.100830000000002,0.5752300000000048,-0.10061999999999927,-0.970480000000002,4.45
2020-01-01 04:30:00,0.24206,3573.0,4547.9,9.3904,26.863,42.275,2712.5,74.758,120.38,0.33821,79.963,49.518,2641.5,25.956,51.136,3109.2,22.866,65.675,230.51,341.78,94.657,77.516,32.204,8.872,26.719,6.7581,18.151,1.6518,32.65,13.832,24.237,1.2632,18.11,2.2701,4.7924,2.2389,0.0065289,0.81924,0.09287,53.766,44.518,62.617,54.291,23.983,59.622,22.569,40.574,36.68,49.163,48.092,40.89,18.288,-0.0024086000000000107,0.037806999999999036,6.476000000000113,-0.29809000000000196,-0.0009803999999999924,-0.4738800000000012,6.789999999999964,1.1177899999999994,-0.0272199999999998,0.5687999999999818,0.47409999999996444,-0.016339999999999577,-0.02723800000000054,0.24580000000000268,-0.5829799999999992,-0.3095599999999976,0.009260000000001156,0.019862000000000046,-0.49394000000000204,-0.011948170000000001,-0.016715499999999994,-0.004406950000000007,-0.40771000000000157,-0.046009999999998996,-1.656010000000002,0.40161999999999765,-1.3962300000000027,2.586829999999999,0.7902300000000011,-0.19861999999999824,0.047519999999998674,4.5
2020-01-01 04:33:00,0.24406,3596.6,4575.3,9.4379,26.827,42.069,2715.3,75.004,120.37,0.3425,80.179,49.208,2644.7,22.922,50.132,3111.4,23.238,65.712,232.01,341.66,94.697,77.352,32.204,8.872,26.719,6.7581,18.151,1.6518,32.65,13.832,24.237,1.2632,18.11,2.2701,4.7924,2.2389,0.0065289,0.81924,0.09287,53.766,44.518,62.213,53.964,23.786,60.041,22.48,40.051,35.769,46.839,47.969,40.696,17.393,-0.00040860000000000896,0.08530700000000024,9.276000000000295,-0.05208999999999264,0.0033096000000000236,-0.7838800000000035,9.989999999999782,0.1137899999999945,0.3447800000000001,2.0687999999999818,0.35410000000001673,-0.016339999999999577,-0.02723800000000054,0.24580000000000268,-0.5829799999999992,-0.3095599999999976,0.009260000000001156,0.019862000000000046,-0.49394000000000204,-0.011948170000000001,-0.016715499999999994,-0.004406950000000007,-0.8117099999999979,-0.24300999999999817,-1.237010000000005,0.312619999999999,-2.307230000000004,0.262830000000001,0.6672300000000035,-0.39262000000000086,-0.8474800000000009,4.55
2020-01-01 04:36:00,0.23963,3665.9,4588.4,9.3565,27.06,42.046,2716.1,76.024,120.42,0.3417,80.065,51.105,2644.8,24.86,48.293,3113.2,22.665,65.759,234.06,341.7,94.509,77.225,32.563,8.8397,26.673,6.7686,18.744,1.6626,32.9,13.801,24.265,1.1899,18.253,2.2272,4.87,2.2472,0.0065289,0.81924,0.09287,53.766,44.518,63.857,54.824,23.359,59.229,22.462,40.503,41.353,42.584,47.795,41.628,18.766,-0.0048385999999999985,0.003906999999999883,10.076000000000022,0.9679100000000034,0.0025096000000000007,1.113119999999995,10.090000000000146,-1.7252100000000041,-0.2282200000000003,4.118799999999993,0.39409999999998035,0.3426600000000022,-0.05953799999999987,0.19979999999999976,0.010020000000000806,-0.059559999999997615,-0.021739999999999426,-0.0534380000000001,-0.35094000000000136,-0.011948170000000001,-0.016715499999999994,-0.004406950000000007,0.8322900000000004,-0.6700099999999978,-2.0490100000000027,0.2946199999999983,3.276769999999999,-3.9921699999999944,0.49323000000000405,0.5393800000000013,0.5255199999999967,4.6
2020-01-01 04:39:00,0.23521,3702.7,4569.0,9.4606,26.549,42.303,2713.4,75.784,120.4,0.34198,79.931,50.392,2643.1,23.885,49.274,3112.4,22.022,65.754,234.11,342.02,94.462,77.179,32.563,8.8397,26.673,6.7686,18.744,1.6626,32.9,13.801,24.265,1.1899,18.253,2.2272,4.87,2.2472,0.0065289,0.81924,0.09287,53.766,44.518,63.224,55.056,23.795,60.073,22.366,40.469,39.255,44.854,47.801,41.555,20.301,-0.009258600000000006,0.10800699999999885,7.376000000000204,0.7279100000000085,0.002789600000000003,0.40012000000000114,8.389999999999873,-0.7442100000000025,-0.871220000000001,4.1688000000000045,0.7140999999999735,0.3426600000000022,-0.05953799999999987,0.19979999999999976,0.010020000000000806,-0.059559999999997615,-0.021739999999999426,-0.0534380000000001,-0.35094000000000136,-0.011948170000000001,-0.016715499999999994,-0.004406950000000007,0.19928999999999775,-0.23400999999999783,-1.2050100000000015,0.19861999999999824,1.17877,-1.7221699999999984,0.4992300000000043,0.4663800000000009,2.060519999999997,4.65
2020-01-01 04:42:00,0.20148,3686.4,4500.9,9.4523,26.541,42.229,2711.7,74.457,120.38,0.33618,79.879,47.848,2640.5,25.876,50.881,3109.6,22.897,65.73,231.68,341.48,94.582,77.047,32.466,8.9844,26.472,6.7589,18.33,1.6489,32.832,13.755,24.091,1.2016,18.916,2.2603,4.8035,2.1825,0.0065289,0.81924,0.09287,53.766,44.518,63.525,54.47,19.892,61.119,22.024,40.329,31.768,48.572,48.029,41.181,18.24,-0.042988600000000016,0.09970699999999866,5.675999999999931,-0.5990900000000039,-0.003010400000000024,-2.143880000000003,5.789999999999964,0.8627899999999968,0.0037799999999990064,1.7387999999999977,0.1741000000000099,0.24566000000000088,0.0851620000000004,-0.0011999999999972033,-0.40398000000000067,-0.12755999999999545,-0.0677399999999988,-0.04173800000000005,0.3120599999999989,-0.011948170000000001,-0.016715499999999994,-0.004406950000000007,0.5002899999999997,-4.13701,-0.1590100000000021,-0.1433800000000005,-6.308230000000002,1.995830000000005,0.7272300000000058,0.09237999999999857,-0.0004800000000031446,4.7
2020-01-01 04:45:00,0.20467,3666.4,4501.6,9.3244,26.536,42.42,2710.5,75.708,120.41,0.33599,80.007,49.471,2639.8,25.027,51.815,3107.5,23.138,65.706,231.59,341.65,94.449,77.042,32.466,8.9844,26.472,6.7589,18.33,1.6489,32.832,13.755,24.091,1.2016,18.916,2.2603,4.8035,2.1825,0.01587,0.84436,0.092245,53.58,43.77,63.868,54.461,19.578,61.633,22.303,40.353,36.543,50.734,47.612,41.404,17.666,-0.03979860000000002,-0.028192999999999913,4.476000000000113,0.6519100000000009,-0.003200399999999992,-0.5208800000000053,5.0900000000001455,1.7967899999999943,0.24478000000000222,1.6487999999999943,0.344099999999969,0.24566000000000088,0.0851620000000004,-0.0011999999999972033,-0.40398000000000067,-0.12755999999999545,-0.0677399999999988,-0.04173800000000005,0.3120599999999989,-0.002607070000000003,0.008404500000000037,-0.005031950000000007,0.8432900000000032,-4.45101,0.3549900000000008,0.1356199999999994,-1.5332300000000032,4.157830000000004,0.3102300000000042,0.31538000000000466,-0.5744800000000012,4.75
2020-01-01 04:48:00,0.21017,3705.4,4533.1,9.318,26.826,42.653,2708.6,75.471,120.39,0.33143,79.905,49.865,2637.5,25.651,50.429,3106.6,22.5,65.69,229.22,340.54,94.575,77.102,32.151,8.8897,26.661,6.9748,18.513,1.6194,32.956,13.561,24.664,1.208,18.043,2.2526,4.8073,2.3343,0.01587,0.84436,0.092245,53.58,43.77,63.394,55.142,20.213,59.027,22.22,39.625,37.702,47.528,47.646,40.968,19.189,-0.03429860000000001,-0.034593000000000984,2.576000000000022,0.4149100000000061,-0.007760400000000001,-0.12687999999999988,2.7899999999999636,0.41078999999999866,-0.39321999999999946,-0.7212000000000103,-0.7658999999999878,-0.06933999999999685,-0.009538000000000935,0.18780000000000285,-0.2209799999999973,-0.0035599999999931242,-0.26173999999999964,-0.03533800000000009,-0.5609400000000022,-0.002607070000000003,0.008404500000000037,-0.005031950000000007,0.36928999999999945,-3.8160099999999986,-2.251010000000001,0.05261999999999745,-0.3742300000000043,0.9518300000000011,0.34423000000000314,-0.12061999999999529,0.9485199999999985,4.8
2020-01-01 04:51:00,0.20725,3681.3,4565.4,9.2901,27.11,42.234,2706.6,76.018,120.4,0.33243,79.837,49.986,2635.3,25.35,48.572,3105.8,24.204,65.659,232.63,340.2,94.601,77.071,32.151,8.8897,26.661,6.9748,18.513,1.6194,32.956,13.561,24.664,1.208,18.043,2.2526,4.8073,2.3343,0.01587,0.84436,0.092245,53.58,43.77,63.81,54.755,20.5,60.165,22.093,39.503,38.058,43.228,47.166,41.56,15.154,-0.03721860000000002,-0.06249299999999991,0.5760000000000218,0.9619100000000032,-0.0067604,-0.00588000000000477,0.5900000000001455,-1.4462100000000007,1.3107800000000012,2.6887999999999863,-1.1059000000000196,-0.06933999999999685,-0.009538000000000935,0.18780000000000285,-0.2209799999999973,-0.0035599999999931242,-0.26173999999999964,-0.03533800000000009,-0.5609400000000022,-0.002607070000000003,0.008404500000000037,-0.005031950000000007,0.7852900000000034,-3.5290099999999995,-1.1130100000000027,-0.07438000000000144,-0.018230000000002633,-3.348169999999996,-0.13577000000000083,0.47138000000000346,-3.0864800000000017,4.85
2020-01-01 04:54:00,0.23735,3597.4,4585.4,9.4012,26.793,42.522,2707.2,74.875,120.38,0.30865,79.933,50.02,2635.5,24.678,50.771,3104.7,23.406,65.648,230.46,340.2,94.528,77.06,32.183,8.6256,26.472,6.885,19.25,1.63,33.277,13.647,24.134,1.1293,18.396,2.2326,4.8742,2.1476,0.01587,0.84436,0.092245,53.58,43.77,63.374,54.126,23.287,58.168,21.897,36.961,38.16,48.319,47.183,40.943,17.059,-0.007118600000000003,0.048606999999998735,1.1759999999999309,-0.18108999999999753,-0.030540400000000023,0.028120000000001255,0.7899999999999636,0.7527899999999974,0.5127799999999993,0.5187999999999988,-1.1059000000000196,-0.03734000000000037,-0.27363800000000005,-0.0011999999999972033,0.516020000000001,0.31744000000000483,-0.17573999999999934,-0.11403800000000008,-0.20794000000000068,-0.002607070000000003,0.008404500000000037,-0.005031950000000007,0.34929000000000343,-0.7420100000000005,-3.1100100000000026,-0.27038000000000295,0.08376999999999413,1.742830000000005,-0.11876999999999782,-0.14562000000000097,-1.1814800000000005,4.9
2020-01-01 04:57:00,0.23867,3643.2,4542.7,9.2815,27.035,42.358,2707.4,74.362,120.4,0.31056,79.963,51.676,2634.8,25.189,49.972,3105.4,22.157,65.621,229.47,339.47,94.749,76.918,32.183,8.6256,26.472,6.885,19.25,1.63,33.277,13.647,24.134,1.1293,18.396,2.2326,4.8742,2.1476,0.01587,0.84436,0.092245,53.58,43.77,62.586,54.636,23.156,61.341,21.773,36.729,43.033,46.47,47.096,41.173,20.04,-0.005798600000000015,-0.07109300000000118,1.3760000000002037,-0.6940900000000028,-0.0286304,1.68412,0.09000000000014552,-0.04621000000000208,-0.7362199999999994,-0.4712000000000103,-1.835899999999981,-0.03734000000000037,-0.27363800000000005,-0.0011999999999972033,0.516020000000001,0.31744000000000483,-0.17573999999999934,-0.11403800000000008,-0.20794000000000068,-0.002607070000000003,0.008404500000000037,-0.005031950000000007,-0.4387100000000004,-0.8730100000000007,0.06298999999999921,-0.39438000000000173,4.956769999999999,-0.10616999999999877,-0.20577000000000112,0.08438000000000301,1.7995199999999976,4.95
2020-01-01 05:00:00,0.23419,3658.2,4484.0,9.2584,26.826,42.232,2706.3,75.22,120.37,0.31606,79.903,50.784,2635.1,24.82,50.592,3105.6,21.774,65.604,231.69,339.67,94.839,77.03,31.922,8.8022,26.487,6.9432,19.408,1.6691,32.07,13.68,24.074,1.2417,18.606,2.2551,4.8378,2.2419,0.0066634,0.83519,0.10342,53.35,43.629,63.069,53.513,23.033,61.607,21.821,38.032,40.408,47.904,47.361,40.734,20.96,-0.010278599999999999,-0.09419300000000064,0.2760000000002947,0.16391000000000133,-0.023130399999999995,0.792119999999997,0.38999999999987267,0.5737899999999954,-1.1192199999999985,1.7487999999999886,-1.6358999999999924,-0.2983399999999996,-0.09703800000000129,0.013799999999999812,0.6740200000000023,-0.8895599999999959,-0.14273999999999987,-0.0016380000000000283,0.002060000000000173,-0.011813670000000002,-0.0007654999999999745,0.006143049999999997,0.044290000000003715,-0.9960099999999983,0.32898999999999745,-0.3463799999999999,2.331769999999999,1.3278300000000058,0.05922999999999945,-0.35461999999999705,2.7195199999999993,5.0
2020-01-01 05:03:00,0.2371,3675.1,4435.4,9.3342,26.65,42.167,2706.7,74.398,120.39,0.3147,79.976,51.608,2635.0,26.724,49.936,3104.9,23.035,65.616,233.15,339.87,94.677,77.136,31.922,8.8022,26.487,6.9432,19.408,1.6691,32.07,13.68,24.074,1.2417,18.606,2.2551,4.8378,2.2419,0.0066634,0.83519,0.10342,53.35,43.629,62.779,54.095,22.747,59.872,22.034,38.199,42.831,46.386,47.333,41.049,17.967,-0.007368600000000003,-0.018393000000001436,0.6759999999999309,-0.6580900000000014,-0.024490400000000023,1.6161199999999951,0.2899999999999636,-0.08221000000000345,0.14178000000000068,3.2087999999999965,-1.4359000000000037,-0.2983399999999996,-0.09703800000000129,0.013799999999999812,0.6740200000000023,-0.8895599999999959,-0.14273999999999987,-0.0016380000000000283,0.002060000000000173,-0.011813670000000002,-0.0007654999999999745,0.006143049999999997,-0.24570999999999543,-1.2820099999999996,-1.406010000000002,-0.1333800000000025,4.754770000000001,-0.19016999999999484,0.031230000000000757,-0.03961999999999932,-0.27348000000000283,5.05
2020-01-01 05:06:00,0.2627,3634.5,4469.5,9.2408,26.654,42.852,2706.4,75.437,120.39,0.32176,80.025,50.505,2634.8,25.791,49.528,3105.3,24.082,65.632,231.14,339.83,94.705,77.203,31.777,8.8025,26.4,6.8339,18.557,1.6471,32.198,13.697,24.566,1.4018,19.062,2.2801,4.7941,2.3351,0.0066634,0.83519,0.10342,53.35,43.629,62.936,53.206,25.457,60.3,21.716,37.977,39.587,45.443,47.613,41.382,15.472,0.01823139999999998,-0.11179300000000048,0.3760000000002037,0.3809100000000001,-0.017430400000000013,0.5131200000000007,0.09000000000014552,-0.4902100000000047,1.1887800000000013,1.1987999999999772,-1.4759000000000242,-0.4433399999999992,-0.09673800000000021,-0.07319999999999993,-0.17698000000000036,-0.7615599999999958,-0.1257400000000004,0.15846199999999988,0.4580599999999997,-0.011813670000000002,-0.0007654999999999745,0.006143049999999997,-0.08870999999999896,1.4279900000000012,-0.9780100000000047,-0.45138000000000034,1.5107700000000008,-1.1331699999999998,0.3112300000000019,0.2933799999999991,-2.768480000000002,5.1
2020-01-01 05:09:00,0.2599,3638.7,4471.6,9.3164,27.338,42.112,2707.8,76.135,120.41,0.32115,80.134,51.041,2635.9,24.815,50.257,3105.9,22.048,65.682,232.86,339.52,94.69,77.407,31.777,8.8025,26.4,6.8339,18.557,1.6471,32.198,13.697,24.566,1.4018,19.062,2.2801,4.7941,2.3351,0.0066634,0.83519,0.10342,53.35,43.629,62.865,53.181,25.733,60.617,22.239,38.052,41.164,47.13,47.556,41.104,20.279,0.015431400000000012,-0.03619300000000081,1.7760000000002947,1.0789100000000076,-0.018040400000000012,1.049119999999995,1.1900000000000546,0.2387899999999945,-0.8452200000000012,2.9188000000000045,-1.7859000000000265,-0.4433399999999992,-0.09673800000000021,-0.07319999999999993,-0.17698000000000036,-0.7615599999999958,-0.1257400000000004,0.15846199999999988,0.4580599999999997,-0.011813670000000002,-0.0007654999999999745,0.006143049999999997,-0.1597099999999969,1.703990000000001,-0.6610100000000045,0.07161999999999935,3.087769999999999,0.5538300000000049,0.25422999999999973,0.015380000000000393,2.0385199999999983,5.15
2020-01-01 05:12:00,0.28011,3670.9,4539.8,9.3905,26.967,42.621,2710.0,76.635,120.41,0.31932,80.222,51.031,2637.6,24.551,49.414,3108.4,22.727,65.723,229.25,339.36,94.634,77.094,32.504,8.9362,26.685,6.7301,18.748,1.6053,32.667,13.755,24.119,1.2465,18.868,2.2225,4.7134,2.2349,0.0066634,0.83519,0.10342,53.35,43.629,63.263,54.42,27.21,61.814,21.639,38.542,41.134,45.178,47.974,41.658,18.684,0.03564140000000002,0.0379069999999988,3.9760000000001128,1.5789100000000076,-0.01987040000000001,1.039119999999997,2.8899999999998727,-0.6042100000000019,-0.16621999999999915,-0.6912000000000091,-1.9458999999999946,0.2836599999999976,0.03696199999999905,0.2118000000000002,0.014020000000002142,-0.2925599999999946,-0.0677399999999988,0.003161999999999887,0.2640599999999971,-0.011813670000000002,-0.0007654999999999745,0.006143049999999997,0.23828999999999922,3.1809900000000013,0.5359899999999982,-0.5283800000000021,3.057769999999998,-1.3981700000000004,0.672229999999999,0.5693800000000024,0.44351999999999947,5.2
2020-01-01 05:15:00,0.27773,3673.8,4546.2,9.2988,26.783,42.438,2707.5,75.003,120.41,0.32022,80.009,49.311,2636.5,24.768,49.607,3107.3,22.88,65.75,231.49,339.65,94.624,77.098,32.504,8.9362,26.685,6.7301,18.748,1.6053,32.667,13.755,24.119,1.2465,18.868,2.2225,4.7134,2.2349,0.024554,0.83954,0.10789,53.396,44.029,63.212,54.342,27.444,60.543,21.834,38.433,36.073,45.624,47.642,41.121,18.328,0.03326139999999997,-0.053793000000000646,1.4760000000001128,-0.05308999999999742,-0.0189704,-0.6808800000000019,1.7899999999999636,-0.4112100000000041,-0.013220000000000454,1.5488,-1.655900000000031,0.2836599999999976,0.03696199999999905,0.2118000000000002,0.014020000000002142,-0.2925599999999946,-0.0677399999999988,0.003161999999999887,0.2640599999999971,0.006076929999999998,0.0035844999999999905,0.010613049999999999,0.1872900000000044,3.4149899999999995,-0.7350100000000026,-0.3333800000000018,-2.003230000000002,-0.9521699999999953,0.34023000000000536,0.032380000000003406,0.08751999999999782,5.25
2020-01-01 05:18:00,0.2097,3716.1,4534.0,9.2926,26.865,41.832,2705.9,75.274,120.42,0.32135,79.986,48.159,2634.5,27.152,51.834,3104.4,23.329,65.729,231.34,339.78,94.531,76.901,31.726,8.7556,26.767,7.029,18.533,1.6566,32.686,13.756,24.176,1.2209,18.764,2.2737,4.865,2.3109,0.024554,0.83954,0.10789,53.396,44.029,63.49,54.04,20.393,62.24,22.022,39.703,32.681,50.778,47.655,41.271,17.283,-0.03476860000000001,-0.05999300000000041,-0.12399999999979627,0.21791000000000338,-0.01784039999999998,-1.832880000000003,-0.21000000000003638,1.8157899999999998,0.43578000000000117,1.3987999999999943,-1.5259000000000356,-0.4943400000000011,-0.14363800000000104,0.29380000000000095,-0.20097999999999772,-0.27355999999999625,-0.06673999999999936,-0.022437999999999958,0.16005999999999787,0.006076929999999998,0.0035844999999999905,0.010613049999999999,0.4652900000000031,-3.636009999999999,0.9619900000000001,-0.14538000000000295,-5.395230000000005,4.201830000000001,0.3532300000000035,0.18238000000000198,-0.9574800000000003,5.3
2020-01-01 05:21:00,0.20792,3709.9,4470.0,9.2037,26.358,42.193,2703.8,74.41,120.4,0.32679,80.024,50.478,2631.6,25.552,50.202,3103.3,22.329,65.737,230.5,338.95,94.608,77.032,31.726,8.7556,26.767,7.029,18.533,1.6566,32.686,13.756,24.176,1.2209,18.764,2.2737,4.865,2.3109,0.024554,0.83954,0.10789,53.396,44.029,63.597,54.806,20.568,58.954,21.32,39.04,39.507,47.001,47.728,41.045,19.652,-0.036548600000000014,-0.14889300000000105,-2.2239999999997053,-0.6460900000000009,-0.012400399999999978,0.48611999999999966,-3.1100000000001273,0.1837899999999948,-0.5642199999999988,0.5587999999999909,-2.3559000000000196,-0.4943400000000011,-0.14363800000000104,0.29380000000000095,-0.20097999999999772,-0.27355999999999625,-0.06673999999999936,-0.022437999999999958,0.16005999999999787,0.006076929999999998,0.0035844999999999905,0.010613049999999999,0.5722900000000024,-3.461009999999998,-2.3240100000000012,-0.8473800000000011,1.4307699999999954,0.42483000000000004,0.4262300000000039,-0.043619999999997106,1.4115199999999994,5.35
